step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
56,2.85,-2.4665950228233626,0.26908284425735474,0.8337456583976746,0.25719350576400757,0.1743222028017044,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3262571485483932e-07,4.8551203476413646e-14,3.490150993457064e-05,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,9.086072770995669e-08,0.0,6.444849056108938e-08,-6.444849056108938e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3280507989693433,1.3144548849668354,0,0,0,0,-1,nan,nan,,,416,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 416, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.13262571401889447,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120360160035292,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,1.3262571694874703e-07,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,2.299851898728059e-10,valid,0.08120360160035292,0.9197984797485931,0|4.78996988e-08|8.24012346e-08|9.11769576e-08|1.01475775e-07|9.11579873e-08,,,,,,,,,,0.010060683940537274,0.002033537020906806,0.002237000036984682,0.0024302329402416945
57,2.9000000000000004,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3262571485483932e-07,5.901018504405903e-15,1.0053876134397122e-12,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,9.08607278718779e-08,0.0,6.444849057295488e-08,-6.444849057295488e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3280507989693433,1.3144548849668354,0,0,0,0,-1,nan,nan,,,416,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 416, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.13262571694874703,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120357933220246,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,1.3262571660696233e-07,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,2.2998518988303648e-10,valid,0.08120357933220246,0.9197986159798064,0|4.76786911e-08|8.21103202e-08|9.08654196e-08|1.01104511e-07|9.08345521e-08,,,,,,,,,,0.008220698917284608,0.0022483429638668895,0.0010507329134270549,0.0013113669119775295
58,2.95,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.537195863463239e-08,1.7450752238801215e-06,3.4901502658613026e-05,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,3.1083933864049506e-08,0.0,2.204816811586602e-08,-2.204816811586602e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3280507989693433,1.3144548849668354,0,0,0,0,-1,nan,nan,,,416,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 416, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.13262571660696235,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120358158628757,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,4.537195635547809e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,7.867914579708509e-11,valid,0.08120358158628757,0.9197985346016384,0|4.76775527e-08|8.21088204e-08|9.08638151e-08|1.01102587e-07|9.0832885e-08,,,,,,,,,,0.008272935985587537,0.00203800096642226,0.0010945509420707822,0.0013884380459785461
59,3.0,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.5371955081918713e-08,7.10591524857862e-14,3.4901502658613026e-05,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,3.108393188925185e-08,0.0,2.204816676345432e-08,-2.204816676345432e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3280507989693433,1.3144548849668354,0,0,0,0,-1,nan,nan,,,416,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 416, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.045371956355478096,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0812035863398351,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,4.537195629919213e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,7.86791439561053e-11,valid,0.0812035863398351,0.9197985347700475,0|1.65317519e-08|2.83808263e-08|3.13965764e-08|3.495901e-08|3.13979058e-08,,,,,,,,,,0.007964757969602942,0.0020133130019530654,0.0010444759391248226,0.001355340937152505
60,3.0500000000000003,-2.466594903614073,0.26908281445503235,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3262571485483932e-07,1.7450751101932838e-06,3.4901502658613026e-05,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,9.086072690877513e-08,0.0,6.444848993824794e-08,-6.444848993824794e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.045371956299192134,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120358635867944,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,1.3262571206414933e-07,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,2.2998519979763654e-10,valid,0.08120358635867944,0.919798534869663,0|1.63118796e-08|2.80913573e-08|3.10865933e-08|3.4589642e-08|3.10760742e-08,,,,,,,,,,0.2646099660778418,0.0021335419733077288,0.0012814260553568602,0.004786092904396355
61,3.1,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.5371955081918713e-08,1.7450751101932838e-06,6.980300531722605e-05,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,3.1083932893285314e-08,0.0,2.204816746019172e-08,-2.204816746019172e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.13262571206414933,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120357645831836,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,4.537195481907717e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,7.867915007492573e-11,valid,0.08120357645831836,0.9197986376400176,0|4.7456536e-08|8.18179333e-08|9.0552306e-08|1.00731316e-07|9.05095023e-08,,,,,,,,,,0.011537770042195916,0.0019242860144004226,0.0011801880318671465,0.0027950400253757834
62,3.1500000000000004,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.5371955081918713e-08,8.326672684688674e-16,3.4901502658613026e-05,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,3.1083932922304775e-08,0.0,2.204816746741512e-08,-2.204816746741512e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.04537195481907717,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120358118805018,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,4.537195476287345e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,7.867914823976267e-11,valid,0.08120358118805018,0.9197986378082229,0|1.65306104e-08|2.83793215e-08|3.13949644e-08|3.49570929e-08|3.13962347e-08,,,,,,,,,,0.007550502079539001,0.0019738569390028715,0.000978941097855568,0.0013222629204392433
63,3.2,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.5371951529205035e-08,3.788658094389975e-14,7.525286817300358e-13,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,3.108393288475135e-08,0.0,2.2048167480425362e-08,-2.2048167480425362e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.04537195476287345,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120358120677162,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,4.5371953909008084e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,7.86791443745859e-11,valid,0.08120358120677162,0.9197986379078372,0|1.63118736e-08|2.80913477e-08|3.10865824e-08|3.45896354e-08|3.10760665e-08,,,,,,,,,,0.007986617973074317,0.002184653072617948,0.0010521920630708337,0.0014443850377574563
64,3.25,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.5371951529205035e-08,5.551115123125783e-16,7.542261086512791e-13,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,3.108393290322999e-08,0.0,2.204816748297665e-08,-2.204816748297665e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.045371953909008084,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120358120192336,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,4.5371953870011104e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,7.867914371255686e-11,valid,0.08120358120192336,0.9197986380072493,0|1.63107442e-08|2.80898607e-08|3.108499e-08|3.45877343e-08|3.10744122e-08,,,,,,,,,,0.01080156397074461,0.004528527031652629,0.001069541904143989,0.0012860869755968451
65,3.3000000000000003,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.5371951529205035e-08,5.551115123125783e-16,0.0,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,3.1083932921708365e-08,0.0,2.204816748552784e-08,-2.204816748552784e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.045371953870011104,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120358119695326,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,4.5371953831014614e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,7.867914305052782e-11,valid,0.08120358119695326,0.9197986381066604,0|1.63107396e-08|2.80898548e-08|3.10849836e-08|3.45877265e-08|3.10744054e-08,,,,,,,,,,0.007944790995679796,0.0019265570444986224,0.0010622069239616394,0.0014299849281087518
66,3.35,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.5371951529205035e-08,5.551115123125783e-16,0.0,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,3.108393294018675e-08,0.0,2.2048167488079032e-08,-2.2048167488079032e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.04537195383101462,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120358119198268,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,4.537195379201809e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,7.867914238851201e-11,valid,0.08120358119198268,0.9197986382060716,0|1.63107396e-08|2.80898548e-08|3.10849836e-08|3.45877265e-08|3.10744054e-08,,,,,,,,,,0.008034224971197546,0.0019969409331679344,0.0009697090135887265,0.0015085580525919795
67,3.4000000000000004,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.5371955081918713e-08,3.5597538778449e-14,7.119507891215071e-13,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,3.1083933652382e-08,0.0,2.204816803022838e-08,-2.204816803022838e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.04537195379201809,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120358118701215,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,4.537195375302159e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,7.867914172648297e-11,valid,0.08120358118701215,0.9197986383054824,0|1.63107396e-08|2.80898548e-08|3.10849836e-08|3.45877265e-08|3.10744054e-08,,,,,,,,,,0.009815172990784049,0.0027179099852219224,0.0012970109237357974,0.0015862130094319582
68,3.45,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.5371955081918713e-08,5.551115123125783e-16,7.119507891215071e-13,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,3.1083933670860415e-08,0.0,2.204816803277959e-08,-2.204816803277959e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.04537195375302159,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120358546275339,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,4.537195371667709e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,7.867913925739517e-11,valid,0.08120358546275339,0.9197986384048943,0|1.63107394e-08|2.80898565e-08|3.10849842e-08|3.45877273e-08|3.10744062e-08,,,,,,,,,,0.008818866102956235,0.0033695079619064927,0.000993591034784913,0.001241503981873393
69,3.5,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.5371955081918713e-08,5.551792749483586e-16,1.734723475976807e-16,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,3.108393368934428e-08,0.0,2.2048168035515523e-08,-2.2048168035515523e-08,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.04537195371667709,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0812035854577825,0,1,1,0,0.043630423196683255,0.0,filtered,osqp optimal,4.537195367833468e-08,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,7.867913814964151e-11,valid,0.0812035854577825,0.9197986385043058,0|1.63107394e-08|2.80898588e-08|3.10849872e-08|3.45877273e-08|3.10744062e-08,,,,,,,,,,0.007672277046367526,0.0022333390079438686,0.0009745099814608693,0.001277333009056747
70,3.5500000000000003,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,9.074390732166648e-07,1.8148779417970218e-05,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.04537195367833469,filtered,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120358545281192,0,1,1,0,0.043630423196683255,0.0,passthrough,osqp optimal,0.0,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.08120358545281192,0.9197986386037174,0|1.63107394e-08|2.80898588e-08|3.10849872e-08|3.45877273e-08|3.10744062e-08,,,,,,,,,,0.008195452974177897,0.0022729269694536924,0.0010330650256946683,0.0014174419920891523
71,3.6,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,1.8148779417970218e-05,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.0,passthrough,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120358792724136,0,1,1,0,0.043630423196683255,0.0,passthrough,osqp optimal,0.0,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.08120358792724136,0.919798638639596,0|1.14929182e-10|1.54731761e-10|1.65604795e-10|1.9351385e-10|1.72650393e-10,,,,,,,,,,0.007884080056101084,0.002263035043142736,0.0009952050168067217,0.001444729045033455
72,3.6500000000000004,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.0,passthrough,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0812035879396251,0,1,1,0,0.043630423196683255,0.0,passthrough,osqp optimal,0.0,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.0812035879396251,0.919798638639702,0|5.92937297e-13|7.98250494e-13|8.54347414e-13|9.9997312e-13|8.91481803e-13,,,,,,,,,,0.00816034700255841,0.0021127089858055115,0.001173004973679781,0.0015718720387667418
73,3.7,-2.466594665195494,0.2690827548503876,0.8337456583976746,0.25719350576400757,0.17432209849357605,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,0.0,0.0,0.0,0.0,0.0,0.8337456298597004,0.8337456583976746,-2.8537974205988803e-08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.25269391702022403,1.5671488019870594,0,0,0,0,-1,nan,nan,,,480,1,1,1,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 480, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 0, 'obstacle_contact': 0, 'self_collision': 0}",0.1412847604645079,0,0,nan,nan,0.0,passthrough,0,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.08120358793968899,0,1,1,0,0.043630423196683255,0.0,passthrough,osqp optimal,0.0,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,osqp,0.0,valid,0.08120358793968899,0.9197986386397022,0|3.07355742e-15|4.13781794e-15|4.42860279e-15|5.18356934e-15|4.62073474e-15,,,,,,,,,,0.007699654903262854,0.002004734007641673,0.001004909980110824,0.0014559970004484057
