step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
10,0.55,-0.5438639443097424,0.5697264075279236,0.3813278377056122,0.20846371352672577,0.48081615567207336,0.35,5,0,0,0,0.6532164812088013,3.7630178928375244,72.89802551269531,0.6532164812088013,0.7558920629627471,0.060471365037019775,0,0,0,0,0.11309950979490108,0.0,passthrough,8.854881207154216e-10,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.060471365037019775,0.354620704|0.369620697|0.242092931|0.0856855169|0.0904900289|0.060471365,0.474620704|0.489620697|0.362092931|0.205685517|0.210490029|0.180471365,0.474620704|0.489620697|0.362092931|0.205685517|0.210490029|0.180471365,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.121891877|0.141555542|0.133321349|0.0440946208,-0.111509535|0|-0.154128355|-0.251514488|-0.251315384|-0.251650861,1.30697328|1.47848279|0.936135244|0.232783122|0.243966081|0.0343292197,0.38783586|0.408893585|0.386956871,0.0739046708|-0.259192854|-0.00900880247,0.003618498332798481
11,0.6000000000000001,-0.6685809842153605,0.5081707835197449,0.37432682514190674,0.20305849611759186,0.41540783643722534,0.35,5,0,0,0,0.4390062987804413,7.8659281730651855,170.76539611816406,0.3499999940395355,0.6317667057605937,0.05054133646084749,1,1,0,0,0.11309950979490108,0.3499999940395355,filtered,0.3670024067279319,0,0,12,joint_5_acceleration_lower|joint_1_acceleration_upper|joint_2_acceleration_upper,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.05054133646084749,0.349167908|0.364167908|0.240686695|0.0806823151|0.0851087907|0.0505413365,0.469167908|0.484167908|0.360686695|0.200682315|0.205108791|0.170541336,0.469167908|0.484167908|0.360686695|0.200682315|0.205108791|0.170541336,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0843436233|0.169647141|0.171031129|0.146325322,-0.106578975|0|-0.145774474|-0.245105781|-0.245389763|-0.250461024,1.29009266|1.45667163|0.90131593|0.24727062|0.266076529|0.0980296443,0.391531229|0.395933867|0.386506259,0.0739046708|-0.259192854|-0.00900880247,0.0023505520075559616
12,0.65,-0.759280872228602,0.47920796275138855,0.3742114305496216,0.19927813112735748,0.3837927579879761,0.35,5,0,0,0,0.3465816378593445,4.562479496002197,118.15937042236328,0.3499999940395355,0.5652668893643967,0.04522135114915174,1,1,0,0,0.11309950979490108,0.3499999940395355,filtered,0.13408944904672448,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.04522135114915174,0.343964898|0.358964898|0.238047032|0.0771299858|0.0815546404|0.0452213511,0.463964898|0.478964898|0.358047032|0.197129986|0.20155464|0.165221351,0.463964898|0.478964898|0.358047032|0.197129986|0.20155464|0.165221351,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0358177326|0.155109467|0.163645179|0.177529594,-0.101518421|0|-0.138632085|-0.240850745|-0.241684211|-0.249769127,1.27434117|1.43585959|0.849373777|0.222778666|0.24817953|0.108645872,0.395226598|0.382974148|0.386055648,0.0739046708|-0.259192854|-0.00900880247,0.0028539104387164116
13,0.7000000000000001,-0.8133439185674798,0.45779353380203247,0.3780527114868164,0.196398064494133,0.36036235094070435,0.35,5,0,0,0,0.3499999940395355,2.3656344413757324,54.675819396972656,0.3499999940395355,0.5193541978033743,0.04154833582426995,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,1.6892466413674874e-11,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.04154833582426995,0.33901813|0.35401813|0.233132513|0.072905466|0.0776982466|0.0415483358,0.45901813|0.47401813|0.353132513|0.192905466|0.197698247|0.161548336,0.45901813|0.47401813|0.353132513|0.192905466|0.197698247|0.161548336,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.00756087323|0.1444501|0.157928912|0.193621385,-0.0963297642|0|-0.132865789|-0.238212127|-0.239557401|-0.248920507,1.25974275|1.41607252|0.807225136|0.197859837|0.229164497|0.110894221,0.398921967|0.370014429|0.385605037,0.0739046708|-0.259192854|-0.00900880247,0.0022070901468396187
14,0.75,-0.8280851576187127,0.47291824221611023,0.38160356879234314,0.19346250593662262,0.3733876347541809,0.35,5,0,0,0,0.3499999940395355,0.2986046373844147,52.187435150146484,0.3499999940395355,0.48460344584055937,0.03876827566724475,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,9.158577277211736e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.03876827566724475,0.334333948|0.349333948|0.227010015|0.0682253402|0.0736361695|0.0387682757,0.454333948|0.469333948|0.347010015|0.18822534|0.193636169|0.158768276,0.454333948|0.469333948|0.347010015|0.18822534|0.193636169|0.158768276,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0107007387|0.145408303|0.159578258|0.191669436,-0.0910155236|0|-0.127835928|-0.236566448|-0.238470666|-0.248133014,1.24632027|1.39733579|0.790904872|0.181743215|0.21565227|0.098609524,0.402617335|0.35705471|0.385154426,0.0739046708|-0.259192854|-0.00900880247,0.0030439263209700584
15,0.8,-0.8457621810235094,0.48936235904693604,0.384939044713974,0.19045735895633698,0.38763532042503357,0.35,5,0,0,0,0.3499999940395355,0.22625420987606049,1.5105990171432495,0.3499999940395355,0.44917673518777257,0.035934138815021804,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,4.327277030067473e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.035934138815021804,0.329918556|0.344918556|0.221286307|0.0636768596|0.0697072617|0.0359341388,0.449918556|0.464918556|0.341286307|0.18367686|0.189707262|0.155934139,0.449918556|0.464918556|0.341286307|0.18367686|0.189707262|0.155934139,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0129648611|0.1456016|0.160315944|0.189554889,-0.0855788774|0|-0.122531778|-0.234620984|-0.237175456|-0.247332276,1.23409535|1.37967422|0.775578311|0.165688055|0.201969534|0.0859591683,0.406312704|0.344094992|0.384703815,0.0739046708|-0.259192854|-0.00900880247,0.0029408540576696396
16,0.8500000000000001,-0.8651495111005818,0.5066885352134705,0.3881162106990814,0.1873798817396164,0.40266454219818115,0.35,5,0,0,0,0.3500000238418579,0.18979305028915405,0.7994816899299622,0.3500000238418579,0.41290595081646986,0.03303247606531759,1,1,0,0,0.11309950979490108,0.3500000238418579,passthrough,2.331055951008491e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.03303247606531759,0.325777979|0.340777979|0.215946198|0.0592433278|0.065881276|0.0330324761,0.445777979|0.460777979|0.335946198|0.179243328|0.185881276|0.153032476,0.445777979|0.460777979|0.335946198|0.179243328|0.185881276|0.153032476,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0147500999|0.145443561|0.160553806|0.187366947,-0.0800236854|0|-0.116962413|-0.232384292|-0.235676362|-0.246512686,1.22308823|1.36311192|0.761572478|0.15003258|0.188402547|0.0729841649,0.410008073|0.331135273|0.384253204,0.0739046708|-0.259192854|-0.00900880247,0.0030294954776763916
17,0.9,-0.8857160420644021,0.5248756408691406,0.39116188883781433,0.18422846496105194,0.418453574180603,0.35,5,0,0,0,0.3499999940395355,0.17170147597789764,0.43998295068740845,0.3499999940395355,0.37576936716873893,0.030061549373499113,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,3.4339775634346677e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.030061549373499113,0.321918035|0.336918035|0.210978986|0.0549219574|0.0621442735|0.0300615494,0.441918035|0.456918035|0.330978986|0.174921957|0.182144274|0.150061549,0.441918035|0.456918035|0.330978986|0.174921957|0.182144274|0.150061549,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.01626672|0.145132241|0.160493284|0.185130742,-0.0743545054|0|-0.111137767|-0.229859899|-0.233972262|-0.245666102,1.21331763|1.34767214|0.749044897|0.134960171|0.175098116|0.0597108375,0.413703442|0.318175554|0.383802593,0.0739046708|-0.259192854|-0.00900880247,0.003044833429157734
18,0.9500000000000001,-0.9071592812620857,0.543936550617218,0.3940849006175995,0.18100188672542572,0.43501633405685425,0.35,5,0,0,0,0.3499999940395355,0.16434170305728912,0.24278303980827332,0.3499999940395355,0.33776629297883576,0.02702130343830686,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,4.932051281320208e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.02702130343830686,0.318344293|0.333344293|0.206384063|0.0507198369|0.0584925527|0.0270213034,0.438344293|0.453344293|0.326384063|0.170719837|0.178492553|0.147021303,0.438344293|0.453344293|0.326384063|0.170719837|0.178492553|0.147021303,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0176399899|0.144775848|0.160246102|0.182852149,-0.0685766015|0|-0.105063923|-0.227041337|-0.232051225|-0.244780659,1.20480057|1.33337717|0.738112319|0.120613859|0.162165088|0.0461567043,0.41739881|0.305215836|0.383351982,0.0739046708|-0.259192854|-0.00900880247,0.003155753016471863
19,1.0,-0.9292608604459363,0.5638797879219055,0.39688199758529663,0.17769919335842133,0.45236536860466003,0.35,5,0,0,0,0.3499999940395355,0.1639234870672226,0.15256084501743317,0.3499999940395355,0.29890589559085323,0.023912471647268257,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,6.091328782795629e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.023912471647268257,0.315062045|0.330062045|0.202166701|0.046649918|0.0549286523|0.0239124716,0.435062045|0.450062045|0.322166701|0.166649918|0.174928652|0.143912472,0.435062045|0.450062045|0.322166701|0.166649918|0.174928652|0.143912472,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0189528515|0.144441465|0.159882976|0.180532447,-0.0626959453|0|-0.0987452892|-0.223915245|-0.229893258|-0.243840737,1.19755224|1.32024818|0.728874366|0.107125892|0.149704328|0.032341597,0.421094179|0.292256117|0.382901371,0.0739046708|-0.259192854|-0.00900880247,0.003048923797905445
20,1.05,-0.9518287517168735,0.5846986174583435,0.3995409607887268,0.1743200570344925,0.4705018103122711,0.35,5,0,0,0,0.3499999940395355,0.1684606969356537,0.15579341351985931,0.3499999940395355,0.2592088018839856,0.02073670415071885,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,6.893351411362205e-12,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.02073670415071885,0.312076263|0.327076263|0.198336191|0.0427291602|0.0514596071|0.0207367042,0.432076263|0.447076263|0.318336191|0.16272916|0.171459607|0.140736704,0.432076263|0.447076263|0.318336191|0.16272916|0.171459607|0.140736704,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0202656458|0.144176066|0.159454764|0.178173132,-0.0567192056|0|-0.0921856853|-0.220462847|-0.227471433|-0.242826153,1.19158585|1.30830505|0.721424724|0.0946298596|0.13782176|0.0182937955,0.424789548|0.279296398|0.382450759,0.0739046708|-0.259192854|-0.00900880247,0.0030570458620786667
21,1.1,-0.9746743625357142,0.6063746213912964,0.40204212069511414,0.1708650141954422,0.48942017555236816,0.35,5,0,0,0,0.3499999940395355,0.17689555883407593,0.20398272573947906,0.3499999940395355,0.21871241644285042,0.017496993315428033,1,1,0,0,0.11309950979490108,0.3499999940395355,passthrough,3.1224663930786712e-09,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.017496993315428033,0.309391572|0.324391572|0.194904442|0.0389780701|0.0480967015|0.0174969933,0.429391572|0.444391572|0.314904442|0.15897807|0.168096702|0.137496993,0.429391572|0.444391572|0.314904442|0.15897807|0.168096702|0.137496993,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0216262504|0.144016637|0.159002875|0.175778038,-0.0506537313|0|-0.0853890725|-0.21666022|-0.224751852|-0.24171117,1.18691256|1.29756629|0.715854945|0.0832686977|0.126637829|0.00405484167,0.428484917|0.266336679|0.382000148,0.0739046708|-0.259192854|-0.00900880247,0.002981465309858322
22,1.1500000000000001,-0.9803876248534333,0.6054697036743164,0.4046742916107178,0.16786234080791473,0.4861646592617035,0.35,5,0,0,0,0.3692585527896881,0.4034862518310547,7.868806838989258,0.3499999940395355,0.1774752374136511,0.014198018993092087,1,1,0,0,0.11309950979490108,0.3499999940395355,filtered,0.02000603551559933,0,0,12,,predictive_link_5,0,0,1,solved,osqp,3.8246610076231313e-07,valid,0.014198018993092087,0.30701221|0.32201221|0.191885762|0.0354202837|0.0448550391|0.014198019,0.42701221|0.44201221|0.311885762|0.155420284|0.164855039|0.134198019,0.42701221|0.44201221|0.311885762|0.155420284|0.164855039|0.134198019,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0230325302|0.151106363|0.166786411|0.183670756,-0.0445075208|0|-0.0783598751|-0.212478709|-0.221693668|-0.240463217,1.18354132|1.28804884|0.712215704|0.0803087891|0.124512899|-3.84844175e-07,0.432180285|0.253376961|0.381549537,0.0739046708|-0.259192854|-0.00900880247,0.0031910762190818787
23,1.2000000000000002,-0.9759988681612644,0.5931008458137512,0.40749484300613403,0.1654239445924759,0.4719911217689514,0.35,5,0,0,0,0.3929216265678406,0.48992931842803955,1.7727024555206299,0.3500000238418579,0.14196138128707186,0.01135691050296575,1,1,0,0,0.11309950979490108,0.3500000238418579,filtered,0.04460299865815344,0,0,12,,predictive_link_5,0,0,1,solved,osqp,8.211740898378395e-07,valid,0.01135691050296575,0.304942001|0.319942001|0.189292486|0.0324323452|0.0421591468|0.0113569105,0.424942001|0.439942001|0.309292486|0.152432345|0.162159147|0.131356911,0.424942001|0.439942001|0.309292486|0.152432345|0.162159147|0.131356911,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0245528557|0.159777589|0.176355399|0.193747515,-0.0382891845|0|-0.0711745138|-0.207969271|-0.218397979|-0.23917598,1.18147882|1.279768|0.710548285|0.0815376992|0.126594008|-8.22771295e-07,0.435875654|0.240417242|0.381098926,0.0739046708|-0.259192854|-0.00900880247,0.0032204734161496162
24,1.25,-0.9686713655986217,0.5791339874267578,0.41041886806488037,0.163430854678154,0.4567018747329712,0.35,5,0,0,0,0.4124777317047119,0.41991177201271057,1.9101989269256592,0.3499999940395355,0.1135649427674773,0.009085195421398184,1,1,0,0,0.11309950979490108,0.3499999940395355,filtered,0.06494498370664868,0,1,12,predictive_link_5,predictive_link_5,2,0,0,inaccurate_solution,,0.0,valid,0.009085195421398184,0.303184325|0.318184325|0.18713763|0.0301090096|0.0401097474|0.00908519542,0.423184325|0.438184325|0.30713763|0.15010901|0.160109747|0.129085195,0.423184325|0.438184325|0.30713763|0.15010901|0.160109747|0.129085195,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0262615937|0.16694054|0.184137311|0.201514824,-0.0320078938|0|-0.0638572727|-0.203129676|-0.214869532|-0.237855601,1.18072941|1.2727373|0.71095484|0.0842469024|0.129706769|4.39055697e-09,0.439571023|0.227457523|0.380648315,0.0739046708|-0.259192854|-0.00900880247,0.003097233362495899
25,1.3,-0.9592518549471072,0.564621090888977,0.413357138633728,0.16178490221500397,0.4413050711154938,0.35,5,0,0,0,0.4284873902797699,0.36940085887908936,1.7442989349365234,0.3500000238418579,0.09089988140577251,0.007271990512461801,1,1,0,0,0.11309950979490108,0.3500000238418579,filtered,0.0816036761767548,0,1,12,predictive_link_5,predictive_link_5,2,0,0,inaccurate_solution,,0.0,valid,0.007271990512461801,0.301742089|0.316742089|0.185437226|0.0283932861|0.0386313603|0.00727199051,0.421742089|0.436742089|0.305437226|0.148393286|0.15863136|0.127271991,0.421742089|0.436742089|0.305437226|0.148393286|0.15863136|0.127271991,0.15|0.15|0.15|0.15|0.15|0.15,0|0|0.0282135354|0.172912868|0.190456913|0.207351614,-0.0256733226|0|-0.0564010935|-0.197919499|-0.211042512|-0.236439572,1.18129503|1.26696836|0.713561346|0.0885665136|0.133939842|4.10045842e-09,0.443266392|0.214497805|0.380197704,0.0739046708|-0.259192854|-0.00900880247,0.0033330125734210014
