episode,reward,cost,length,success,collision,collision_capsule_overlap,collision_pybullet_contact,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
10,-53.65609837040681,53.867199178785086,208,1,0,0,0,,,nan,0,0.049433160573244095,10.4,0.1514386683702469,0.23942728326297724,0.5271723866462708,0,0.0,0.8461538461538461,0.12450650913246694,0.0,0.0,0.0,0.0,0.9855769230769231,0.0,0.0,0.0,0.0014386723113398725,0.004123245016671717,0.006470026448369026,0.0012079867211958538,0.0011638280210228493,0.0017231379080420504,0.14372876226060236,1.3728671073913574,20.625465393066406,0,0,0,0.0,0,0.20369317730438674
11,8.48536767877459,9.59589870274067,57,1,0,0,0,,,nan,0,0.053704164922237396,2.85,0.26984450221061707,0.15454161402426267,0.2507801353931427,0,0.0,0.5263157894736842,0.006779172360663458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1151091593705427,0.004186427237041164,0.005600688047707081,0.001225381141953301,0.0011851151163379352,0.0017473755175607245,0.18681762387093745,1.7093874216079712,47.340248107910156,0,0,0,0.0,0,0.16784555358164743
12,-14.747300210485289,23.124651566147804,72,1,0,0,0,,,nan,0,0.05260995030403137,3.6,0.16277442872524261,0.3031032176481353,0.5171562433242798,0,0.0,0.7361111111111112,0.01063788477403623,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.012774447234596059,0.004010539062114226,0.005923227407038212,0.001193630651363896,0.0011171591985556814,0.0016717498268311222,0.19974660619886386,1.73582923412323,43.298919677734375,0,0,0,0.0,0,0.300266770010418
13,2.100752015824611,18.598829470574856,78,1,0,0,0,,,nan,0,0.05191381275653839,3.9000000000000004,0.18144144117832184,0.23232178122569352,0.39134037494659424,0,0.0,0.48717948717948717,0.0008058014114688014,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0314414199403473,0.004242746935536464,0.005925985053181648,0.0012663030662597753,0.0012331162221156633,0.0017145669732529384,0.10199167142407252,1.0086997747421265,20.066686630249023,0,0,0,0.0,0,0.12732721899058416
14,-72.72106844230555,44.74217866361141,240,0,0,0,0,,,nan,0,0.19736547768115997,12.0,0.13905508816242218,0.17842793055654813,0.634295642375946,0,0.0,0.7083333333333334,0.0952705748497586,0.041666666666666664,0.041666666666666664,0.0,0.0,0.95,0.0,0.0,0.041666666666666664,-0.01473242984914594,0.004090250399895012,0.0074023716151714325,0.0012026732593464354,0.00115861341667672,0.0017012604357053837,0.10391442792800566,1.1287263631820679,23.758806228637695,0,0,0,0.0,0,0.2054846579334847
15,-54.46319752331179,38.742313381284475,240,0,0,0,0,,,nan,0,0.19864916801452637,12.0,0.18949271738529205,0.1538776634649063,0.40820565819740295,0,0.0,0.6458333333333334,0.01107648558643471,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.02601442970745088,0.003870081517379731,0.006668856367468834,0.0011344893641459445,0.0010918384107450644,0.0016174117336049676,0.20788787628213565,1.835296630859375,55.031002044677734,0,0,0,0.0,0,0.029018166766859865
16,2.085803153360896,11.621023843064904,113,1,0,0,0,,,nan,0,0.04783140867948532,5.65,0.269578218460083,0.10049154655595796,0.2801842987537384,0,0.0,0.8407079646017699,0.08113250665990733,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11957823324029751,0.004782908810385033,0.013244007714092731,0.001405340685319584,0.0013496997411799642,0.001996168520598285,0.1221157314041547,1.2940245866775513,21.296451568603516,0,0,0,0.0,0,0.25450318340892064
17,-64.2765211578205,44.60493042692542,240,0,0,0,0,,,nan,0,0.19931472837924957,12.0,0.15199527144432068,0.17871217040034632,0.5067964196205139,0,0.0,0.7875,0.08092858687745566,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.001995280344459255,0.004928245725265393,0.0211861664429307,0.0014838500685679416,0.0013334356364794076,0.002080464669658492,0.08273068227572367,0.8969535827636719,22.209001541137695,0,0,0,0.0,0,0.2665228116481846
18,18.20083685334602,4.504540823400021,28,1,0,0,0,,,nan,0,0.04899313300848007,1.4000000000000001,0.29284167289733887,0.149904410221747,0.20893460512161255,0,0.0,0.7142857142857143,0.014111247954155777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13592716548099626,0.003948595008945891,0.005440510809421539,0.0011586025689861604,0.00111075267860932,0.001652403302224619,0.19778480247727462,1.8001359701156616,28.215396881103516,0,0,0,0.0,0,0.24000800205624673
19,-25.624341775126616,34.68025340884924,121,1,0,0,0,,,nan,0,0.05418083071708679,6.050000000000001,0.1501203030347824,0.2769574372728994,0.524954080581665,0,0.0,0.6859504132231405,0.05161387198687875,0.0,0.0,0.0,0.0,0.9586776859504132,0.0,0.0,0.0,0.00012033012152365408,0.0041978980822504055,0.005673241801559925,0.001232146685712101,0.0011921628447603588,0.0017449783915576857,0.15331295066443848,1.4421370029449463,45.85674285888672,0,0,0,0.0,0,0.4279042768833715
