step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,collision_any,collision_capsule_overlap,collision_pybullet_contact,termination_collision,termination_reason,unavoidable_collision,avoidable_collision,collision_avoidability_reason,safe_stop_infeasible_first_step,safe_stop_infeasible_last_step,safe_stop_h_drift_mps,safe_stop_drift_class,collision_contact_link_indices,collision_contact_link_names,collision_min_contact_distance,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,qdot_policy_norm,task_space_goal_error_before_m,task_space_goal_error_after_m,task_space_goal_error_delta_m,task_space_requested_speed_mps,task_space_executed_speed_mps,task_space_requested_toward_goal_mps,task_space_executed_toward_goal_mps,task_space_filter_velocity_loss_mps,task_space_nominal_toward_goal_mps,task_space_recovery_active_for_command,residual_control_enabled,residual_control_mode,residual_control_base_qdot_norm,hierarchical_control_enabled,hierarchical_state,hierarchical_plan_reason,hierarchical_plan_iterations,hierarchical_planning_time_s,hierarchical_planning_time_total_s,hierarchical_ik_candidate_count,hierarchical_ik_found,hierarchical_plan_found,hierarchical_direct_path,hierarchical_selected_candidate_index,hierarchical_selected_path_length_rad,hierarchical_selected_path_min_clearance_m,hierarchical_ik_candidate_errors_m,hierarchical_ik_candidate_clearances_m,hierarchical_ik_attempts_used,hierarchical_ik_fallback_used,hierarchical_ik_fallback_attempted,hierarchical_ik_target_shell_attempted,hierarchical_ik_target_shell_candidate_count,hierarchical_ik_rejection_counts,hierarchical_ik_min_goal_error_m,hierarchical_ik_goal_reachable_count,hierarchical_ik_obstacle_free_goal_reachable_count,hierarchical_selected_path_predictive_h_m,hierarchical_selected_path_filter_intervention,hierarchical_filter_intervention_ratio,hierarchical_filter_status,hierarchical_servo_stall_steps,hierarchical_servo_stall_replans,hierarchical_plan_count,hierarchical_replan_count,hierarchical_hold_steps,hierarchical_consecutive_hold_steps,hierarchical_waypoint_index,hierarchical_waypoint_count,hierarchical_path_progress,hierarchical_residual_budget,hierarchical_nominal_qdot_norm,residual_qdot_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_reason,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_infeasible_constraint_categories,safety_filter_infeasibility_diagnostic_status,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_goal_velocity_primary_mps,safety_filter_goal_velocity_secondary_used,safety_filter_goal_velocity_secondary_status,safety_filter_command_alignment_previous,safety_filter_command_sign_change,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_max_link_speed_bound_mps,predictive_link_velocity_norms_mps,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,safety_filter_goal_velocity_audit_status,safety_filter_max_feasible_goal_velocity_mps,safety_filter_projected_goal_velocity_mps,safety_filter_goal_velocity_feasibility_gap_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s,safety_filter_predictive_risk_time_s,safety_filter_jacobian_workspace_time_s,safety_filter_projection_time_s
39,2.0,-1.563308239991545,0.06273515522480011,0.8100523948669434,0.45626547932624817,0.04527395963668823,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,8.979930498753674e-06,4.645414082915522e-05,0.00028587295673787594,0.0,0.0,0.8100525313152876,0.8100523948669434,1.3644834429005215e-07,0.0,6.022242608710121e-06,0.0,3.426296680191439e-06,-3.426296680191439e-06,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.36916632298380136,0.6535369030898437,0,0,0,0,-1,nan,nan,,,128,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 115, 'obstacle_contact': 13, 'self_collision': 0}",0.017524570426431997,128,128,nan,nan,1.0,filtered,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.281712260046447,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,8.979930710225653e-06,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.10149691253900528,0,osqp,1.85404440405395e-08,valid,0.281712260046447,0.8910637247180136,1.58594223e-25|4.02468583e-06|4.44471027e-06|7.37515417e-06|8.31395187e-06|7.5985537e-06,0.448987048|0.286518713|0.28171226|0.355032443|0.383643329|0.437880671,0.623540234|0.461071899|0.456265446|0.529585629|0.558196516|0.612433857,0.568987048|0.406518713|0.40171226|0.475032443|0.503643329|0.557880671,0|0|0|0.15|0.15|0.15,-6.82699793e-27|1.46280481e-06|6.71534724e-07|-1.11713409e-06|-1.7853887e-06|-1.77375083e-06,0|0|0|0|0|0,1.79594819|1.14607631|1.12684971|1.42012865|1.53457153|1.75152091,optimal,0.21013832190466072,3.4262966801914396e-06,0.21013489560798054,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.01438911200966686,0.003780215047299862,0.0018957250285893679,0.0020988290198147297
40,2.0500000000000003,-1.5633078239261078,0.06273514777421951,0.8100522756576538,0.45626553893089294,0.04527394473552704,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,7.0145642894203775e-06,3.9307327824644744e-05,0.00014293628919404,0.0,0.0,0.8100524002412155,0.8100522756576538,1.245835616892066e-07,0.0,4.704202599503952e-06,0.0,2.6764092193106498e-06,-2.6764092193106498e-06,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3681264870101586,1.0216633901000023,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 175, 'obstacle_contact': 17, 'self_collision': 0}",0.017524570426431997,192,192,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.28171229779577495,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,7.014564531337426e-06,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.06299030780792236,0,osqp,1.4482622553106046e-08,valid,0.28171229779577495,0.891063709280939,1.20515089e-25|3.197259e-06|3.53096165e-06|5.85908833e-06|6.60469988e-06|6.03642816e-06,0.448987049|0.286518801|0.281712298|0.355032434|0.38364329|0.437880656,0.623540234|0.461071987|0.456265483|0.529585619|0.558196476|0.612433842,0.568987049|0.406518801|0.401712298|0.475032434|0.50364329|0.557880656,0|0|0|0.15|0.15|0.15,-5.33282384e-27|1.1426528e-06|5.24560997e-07|-8.72635155e-07|-1.39463455e-06|-1.38554393e-06,0|0|0|0|0|0,1.79594819|1.14607635|1.12684972|1.42012886|1.53457177|1.75152124,optimal,0.21013743294217255,2.6764092193106498e-06,0.21013475653295324,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.38117728393990546,0.003911548992618918,0.002219546935521066,0.0019390860106796026
41,2.1,-1.5633061716479553,0.06273514777421951,0.8100520968437195,0.45626553893089294,0.04527394473552704,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,5.585207418334903e-06,2.8587135602720082e-05,0.00021440384443849325,0.0,0.0,0.8100522549964327,0.8100520968437195,1.5815271325880786e-07,0.0,3.745628428941841e-06,0.0,2.1310372512930765e-06,-2.1310372512930765e-06,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3681264870101586,1.0216633901000023,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 175, 'obstacle_contact': 17, 'self_collision': 0}",0.017524570426431997,192,192,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817123315469202,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,5.585207551233429e-06,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.039177797734737396,0,osqp,1.153148743044329e-08,valid,0.2817123315469202,0.8910637715305529,1.03329769e-25|2.49808283e-06|2.75876399e-06|4.57752828e-06|5.1603956e-06|4.71631123e-06,0.448987046|0.286518865|0.281712332|0.355032425|0.383643263|0.437880631,0.623540234|0.461072054|0.45626552|0.529585613|0.558196452|0.61243382,0.568987046|0.406518865|0.401712332|0.475032425|0.503643263|0.557880631,0|0|0|0.15|0.15|0.15,-4.24615755e-27|9.09814978e-07|4.1767134e-07|-6.94818478e-07|-1.11045041e-06|-1.10321194e-06,0|0|0|0|0|0,1.79594818|1.14607637|1.12684974|1.420129|1.53457194|1.75152142,optimal,0.21013671084201074,2.1310372512930765e-06,0.21013457980475944,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.011273014941252768,0.0032880279468372464,0.0016089091077446938,0.001733197015710175
42,2.15,-1.5633080646790318,0.06273513287305832,0.8100520372390747,0.45626553893089294,0.04527394473552704,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,4.423855443747016e-06,2.322703949175775e-05,0.00010720192221924663,0.0,0.0,0.8100521363593605,0.8100520372390747,9.912028575698173e-08,0.0,2.9667868352738766e-06,0.0,1.6879227235000327e-06,-1.6879227235000327e-06,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3681264870101586,1.0216633901000023,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 175, 'obstacle_contact': 17, 'self_collision': 0}",0.017524570426431997,192,192,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.281712340739802,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,4.423855460540923e-06,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.024708151817321777,0,osqp,9.13369630865149e-09,valid,0.281712340739802,0.8910639146309867,7.40830195e-26|1.98852905e-06|2.19608075e-06|3.64407847e-06|4.10778202e-06|3.7543535e-06,0.448987038|0.286518907|0.281712341|0.355032392|0.383643247|0.43788062,0.623540234|0.461072103|0.456265536|0.529585588|0.558196442|0.612433816,0.568987038|0.406518907|0.401712341|0.475032392|0.503643247|0.55788062,0|0|0|0.15|0.15|0.15,-3.36323794e-27|7.20634118e-07|3.30823371e-07|-5.50342314e-07|-8.79550655e-07|-8.73817238e-07,0|0|0|0|0|0,1.79594815|1.14607635|1.12684969|1.42012902|1.53457211|1.75152161,optimal,0.21013614542807804,1.6879227235000327e-06,0.21013445750535453,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.011535867000930011,0.003074479987844825,0.0012730300659313798,0.0017171449726447463
43,2.2,-1.5633079907568574,0.0627351626753807,0.8100519776344299,0.45626553893089294,0.045273978263139725,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,3.441172793827718e-06,1.9653651179396547e-05,7.14677880750969e-05,0.0,0.0,0.8100520516186169,0.8100519776344299,7.398418699899878e-08,0.0,2.3077670159721453e-06,0.0,1.3129799272868025e-06,-1.3129799272868025e-06,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3681264870101586,1.0216633901000023,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 175, 'obstacle_contact': 17, 'self_collision': 0}",0.017524570426431997,192,192,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817123631176452,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,3.4411729713030147e-06,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.015223253518342972,0,osqp,7.104799527837523e-09,valid,0.2817123631176452,0.8910638064778361,6.03594251e-26|1.57515367e-06|1.73955089e-06|2.88649296e-06|3.25385818e-06|2.97388579e-06,0.448987044|0.286518954|0.281712363|0.355032393|0.383643241|0.437880608,0.623540234|0.461072144|0.456265553|0.529585583|0.558196432|0.612433798,0.568987044|0.406518954|0.401712363|0.475032393|0.503643241|0.557880608,0|0|0|0.15|0.15|0.15,-2.61615202e-27|5.60557927e-07|2.57336675e-07|-4.28093172e-07|-6.84173753e-07|-6.79713991e-07,0|0|0|0|0|0,1.79594818|1.14607638|1.12684971|1.42012914|1.53457228|1.75152175,optimal,0.21013571401018527,1.3129799272868027e-06,0.210134401030258,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.01061247696634382,0.0028170179575681686,0.0015158200403675437,0.0016415970167145133
44,2.25,-1.563307648613793,0.06273512542247772,0.8100519180297852,0.45626553893089294,0.04527394473552704,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,2.7264945856586564e-06,1.4293566891865339e-05,0.00010720168211264536,0.0,0.0,0.8100519741665219,0.8100519180297852,5.6136736703571444e-08,0.0,1.828479970951542e-06,0.0,1.040294399961683e-06,-1.040294399961683e-06,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3681264870101586,1.0216633901000023,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 175, 'obstacle_contact': 17, 'self_collision': 0}",0.017524570426431997,192,192,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.28171237533039817,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,2.7264946198660837e-06,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.009382340125739574,0,osqp,5.6292388648798984e-09,valid,0.28171237533039817,0.8910637287337712,5.18398044e-26|1.2255707e-06|1.35345704e-06|2.24572009e-06|2.53171536e-06|2.3138361e-06,0.448987048|0.28651898|0.281712375|0.355032394|0.383643241|0.437880604,0.623540234|0.461072166|0.456265562|0.529585581|0.558196428|0.61243379,0.568987048|0.40651898|0.401712375|0.475032394|0.503643241|0.557880604,0|0|0|0.15|0.15|0.15,-2.07281842e-27|4.44138773e-07|2.03891847e-07|-3.3918493e-07|-5.42081467e-07|-5.38548061e-07,0|0|0|0|0|0,1.79594819|1.14607636|1.12684971|1.42012924|1.53457242|1.75152188,optimal,0.21013537569930213,1.040294399961683e-06,0.21013433540490217,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.010048708994872868,0.0028104459634050727,0.0012727660359814763,0.0015696050832048059
45,2.3000000000000003,-1.5633074554823638,0.06273512542247772,0.8100518584251404,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,2.190486839026562e-06,1.072015493264189e-05,7.14682464604266e-05,0.0,0.0,0.8100519063739514,0.8100518584251404,4.794881103276083e-08,0.0,1.469014706233272e-06,0.0,8.357802693762238e-07,-8.357802693762238e-07,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3681264870101586,1.0216633901000023,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 175, 'obstacle_contact': 17, 'self_collision': 0}",0.017524570426431997,192,192,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.28171238021901757,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,2.190486841011081e-06,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.00597235094755888,0,osqp,4.522572821746317e-09,valid,0.28171238021901757,0.8910638861717828,3.72178631e-26|9.70794011e-07|1.07211509e-06|1.77899485e-06|2.00540881e-06|1.83285676e-06,0.44898704|0.286518997|0.28171238|0.355032384|0.383643236|0.437880589,0.623540234|0.461072191|0.456265575|0.529585578|0.55819643|0.612433783,0.56898704|0.406518997|0.40171238|0.475032384|0.503643236|0.557880589,0|0|0|0.15|0.15|0.15,-1.66531794e-27|3.56824581e-07|1.63808266e-07|-2.72503753e-07|-4.35512534e-07|-4.32673589e-07,0|0|0|0|0|0,1.79594816|1.14607635|1.12684968|1.42012926|1.53457251|1.75152192,optimal,0.21013505955817863,8.357802693762239e-07,0.21013422377790925,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.01188560901209712,0.002870321972295642,0.002154019079171121,0.0023065409623086452
46,2.35,-1.5633072623509543,0.06273512542247772,0.8100517988204956,0.45626553893089294,0.04527394473552704,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.7438134136682493e-06,8.933470780903008e-06,3.573368303477764e-05,0.0,0.0,0.8100518724776706,0.8100517988204956,7.365717502594293e-08,0.0,1.1694603074028303e-06,0.0,6.653519280843875e-07,-6.653519280843875e-07,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3681264870101586,1.0216633901000023,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 175, 'obstacle_contact': 17, 'self_collision': 0}",0.017524570426431997,192,192,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817123820824545,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,1.7438133092096763e-06,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0038198004476726055,0,osqp,3.6003504367101284e-09,valid,0.2817123820824545,0.8910640631509852,2.7505818e-26|7.79791482e-07|8.61190443e-07|1.42905708e-06|1.610845e-06|1.47226342e-06,0.448987031|0.286519007|0.281712382|0.355032374|0.383643218|0.437880572,0.623540234|0.46107221|0.456265585|0.529585577|0.558196422|0.612433775,0.568987031|0.406519007|0.401712382|0.475032374|0.503643218|0.557880572,0|0|0|0.15|0.15|0.15,-1.32573384e-27|2.84062676e-07|1.3040531e-07|-2.16936095e-07|-3.46705032e-07|-3.44444877e-07,0|0|0|0|0|0,1.79594812|1.14607631|1.12684966|1.42012928|1.53457253|1.75152194,optimal,0.2101348577691265,6.653519280843876e-07,0.2101341924171984,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.010564806987531483,0.002475950983352959,0.0018539449665695429,0.002054263954050839
47,2.4000000000000004,-1.5633083352345574,0.06273512542247772,0.8100517988204956,0.45626553893089294,0.04527394473552704,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.3864745369573939e-06,7.146777988964459e-06,3.573385765776038e-05,0.0,0.0,0.8100518385813927,0.8100517988204956,3.9760897130314277e-08,0.0,9.298167991582468e-07,0.0,5.290092722262879e-07,-5.290092722262879e-07,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3681264870101586,1.0216633901000023,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 175, 'obstacle_contact': 17, 'self_collision': 0}",0.017524570426431997,192,192,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817123840040421,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,1.3864744123178581e-06,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0024177527520805597,0,osqp,2.862572599552234e-09,valid,0.2817123840040421,0.8910640162637236,2.30894333e-26|6.20855772e-07|6.85657948e-07|1.13775095e-06|1.28252658e-06|1.17217996e-06,0.448987033|0.286519012|0.281712384|0.355032374|0.383643218|0.437880583,0.623540234|0.461072212|0.456265585|0.529585575|0.558196418|0.612433784,0.568987033|0.406519012|0.401712384|0.475032374|0.503643218|0.557880583,0|0|0|0.15|0.15|0.15,-1.05406693e-27|2.2585311e-07|1.03682924e-07|-1.72481981e-07|-2.75658879e-07|-2.73861896e-07,0|0|0|0|0|0,1.79594813|1.14607627|1.12684964|1.42012932|1.53457259|1.75152206,optimal,0.21013468996628384,5.290092722262879e-07,0.21013416095701162,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.009782709996215999,0.002529374905861914,0.0013051059795543551,0.0014937520027160645
48,2.45,-1.5633083352345551,0.06273512542247772,0.8100517988204956,0.45626553893089294,0.04527394473552704,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,1.1184703225808335e-06,5.3600833780365065e-06,3.5733890399569646e-05,0.0,0.0,0.810051804685118,0.8100517988204956,5.8646223433100886e-09,0.0,7.500841311114467e-07,0.0,4.2675226604069993e-07,-4.2675226604069993e-07,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3681264870101586,1.0216633901000023,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 175, 'obstacle_contact': 17, 'self_collision': 0}",0.017524570426431997,192,192,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817123906903162,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,1.118470300742962e-06,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.001550730550661683,0,osqp,2.3092397058108674e-09,valid,0.2817123906903162,0.8910641182450633,1.85089069e-26|4.9364074e-07|5.45164007e-07|9.0461776e-07|1.01973368e-06|9.31995975e-07,0.448987028|0.286519031|0.281712391|0.355032365|0.383643207|0.437880574,0.623540234|0.461072237|0.456265597|0.529585571|0.558196412|0.61243378,0.568987028|0.406519031|0.401712391|0.475032365|0.503643207|0.557880574,0|0|0|0.15|0.15|0.15,-8.50316915e-28|1.82195938e-07|8.36410823e-08|-1.39141341e-07|-2.22374291e-07|-2.20924663e-07,0|0|0|0|0|0,1.79594811|1.14607631|1.12684965|1.42012932|1.5345726|1.75152208,optimal,0.2101345542136661,4.267522660407e-07,0.21013412746140006,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.009123303927481174,0.0024651880376040936,0.001236643991433084,0.0014373220037668943
49,2.5,-1.5633070096149126,0.06273511052131653,0.8100517392158508,0.4562655985355377,0.045273926109075546,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,8.504662787345296e-07,5.36008019480505e-06,7.331714402258882e-11,0.0,0.0,0.8100517877369816,0.8100517392158508,4.852113077991049e-08,0.0,5.703515184619068e-07,0.0,3.2449532360274997e-07,-3.2449532360274997e-07,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3681264870101586,1.0216633901000023,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 175, 'obstacle_contact': 17, 'self_collision': 0}",0.017524570426431997,192,192,nan,nan,1.0,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.28171238954104844,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,8.50466269405343e-07,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0009512213291600347,0,osqp,1.7559073954999716e-09,valid,0.28171238954104844,0.8910641481305913,1.36900622e-26|3.98141721e-07|4.39703881e-07|7.2965179e-07|8.22456354e-07|7.51703206e-07,0.448987027|0.286519032|0.28171239|0.355032363|0.383643205|0.437880567,0.623540234|0.46107224|0.456265597|0.52958557|0.558196412|0.612433774,0.568987027|0.406519032|0.40171239|0.475032363|0.503643205|0.557880567,0|0|0|0.15|0.15|0.15,-6.46566842e-28|1.38538784e-07|6.35993059e-08|-1.05800772e-07|-1.69089739e-07|-1.67987437e-07,0|0|0|0|0|0,1.79594811|1.14607627|1.12684962|1.42012935|1.53457265|1.7515221,optimal,0.21013445227976418,3.244953236027499e-07,0.21013412778444057,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.009921352961100638,0.0027246250538155437,0.0013271699426695704,0.0015142409829422832
50,2.5500000000000003,-1.563308469928708,0.06273520737886429,0.8100517392158508,0.4562655985355377,0.045274004340171814,1.0,2,0,0,0,0,0,0,,0,0,,-1,-1,nan,not_applicable,,,nan,0,6.717967835356831e-07,3.573389221855905e-06,3.573382127797231e-05,0.0,0.0,0.8100517611293344,0.8100517392158508,2.1913483583269056e-08,0.0,4.5052976091516926e-07,0.0,2.563240207540409e-07,-2.563240207540409e-07,0.0,0,0,disabled,0.0,1,PLAN_FAILED,ik_not_found,0,0.3681264870101586,1.0216633901000023,0,0,0,0,-1,nan,nan,,,192,0,0,0,0,"{'solver_error': 0, 'short_solution': 0, 'duplicate': 0, 'goal_error': 0, 'joint_limit': 0, 'workspace': 0, 'obstacle_clearance': 175, 'obstacle_contact': 17, 'self_collision': 0}",0.017524570426431997,192,192,nan,nan,0.8504662694053431,filtered,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.2817124137731677,0,0,0,0,0.28049618741071725,0.0,filtered,osqp optimal,6.717968211065415e-07,0,1,12,workspace_z_lower,workspace_z_lower,,,0,0,1,solved,nan,0,,0.0005713405553251505,0,osqp,1.387018904239776e-09,valid,0.2817124137731677,0.89106376598792,1.43329231e-26|3.02989234e-07|3.34597833e-07|5.55144662e-07|6.25899839e-07|5.72021541e-07,0.448987046|0.286519061|0.281712414|0.355032382|0.383643224|0.437880584,0.623540234|0.461072249|0.456265602|0.52958557|0.558196412|0.612433773,0.568987046|0.406519061|0.401712414|0.475032382|0.503643224|0.557880584,0|0|0|0.15|0.15|0.15,-5.10733216e-28|1.09433986e-07|5.02381021e-08|-8.35737097e-08|-1.33566575e-07|-1.32695947e-07,0|0|0|0|0|0,1.79594818|1.14607635|1.12684971|1.42012944|1.53457276|1.7515222,optimal,0.2101343650397508,2.563240207540409e-07,0.21013410871573004,0.522412837|-0.463916302|0.409347355,-0|0|-0,0.009860206977464259,0.0025612489553168416,0.0012962300097569823,0.0015268890419974923
